datetime,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3),NOx (ug/m3)
2019-12-22 01:00:00,77.0,1.79,21.0,12.77
2019-12-22 02:00:00,10.0,1.64,59.6,9.15
2019-12-22 03:00:00,31.0,1.53,32.67,7.33
2019-12-22 04:00:00,32.0,1.6,20.27,11.43
2019-12-22 05:00:00,36.0,1.45,19.5,7.6
2019-12-22 06:00:00,42.33,1.49,21.3,8.73
2019-12-22 07:00:00,33.5,1.65,22.2,14.4
2019-12-22 08:00:00,33.5,1.65,22.2,14.4
2019-12-22 09:00:00,36.0,0.82,51.47,7.9
2019-12-22 10:00:00,19.25,0.66,61.65,5.85
2019-12-22 11:00:00,23.0,0.87,60.5,4.1
2019-12-22 12:00:00,21.75,1.14,61.27,97.38
2019-12-22 13:00:00,30.5,1.32,70.75,14.97
2019-12-22 14:00:00,39.0,1.35,84.2,14.68
2019-12-22 15:00:00,34.25,1.35,81.07,14.2
2019-12-22 16:00:00,34.0,1.34,82.63,14.83
2019-12-22 17:00:00,32.0,1.4,91.9,16.4
2019-12-22 18:00:00,50.0,1.6,67.3,22.53
2019-12-22 19:00:00,53.75,2.0,37.62,35.1
2019-12-22 20:00:00,51.5,2.1,27.28,39.9
2019-12-22 21:00:00,38.0,1.93,31.33,19.5
2019-12-22 22:00:00,50.25,2.12,26.6,18.98
2019-12-22 23:00:00,69.0,2.28,20.8,23.68
2019-12-23 00:00:00,68.0,1.97,23.15,17.75
2019-12-23 01:00:00,68.0,1.81,26.38,11.1
2019-12-23 02:00:00,68.0,1.81,26.38,11.1
2019-12-23 03:00:00,68.0,1.81,26.38,11.1
2019-12-23 04:00:00,68.0,1.81,26.38,11.1
2019-12-23 05:00:00,68.0,1.81,26.38,11.1
2019-12-23 06:00:00,68.0,1.81,26.38,11.1
2019-12-23 07:00:00,68.0,1.81,26.38,11.1
2019-12-23 08:00:00,68.0,1.81,26.38,11.1
2019-12-23 09:00:00,68.0,1.81,26.38,11.1
2019-12-23 10:00:00,68.0,1.81,26.38,11.1
2019-12-23 11:00:00,28.0,0.95,64.75,12.0
2019-12-23 12:00:00,28.0,0.95,64.75,12.0
2019-12-23 13:00:00,36.0,1.67,62.77,19.97
2019-12-23 14:00:00,33.75,1.57,64.62,15.88
2019-12-23 15:00:00,28.0,1.71,60.23,17.57
2019-12-23 16:00:00,30.0,1.66,54.42,26.52
2019-12-23 17:00:00,27.0,2.05,54.67,34.37
2019-12-23 18:00:00,55.5,1.97,45.73,30.38
2019-12-23 19:00:00,45.5,1.73,44.9,17.55
2019-12-23 20:00:00,40.0,2.16,33.03,33.87
2019-12-23 21:00:00,45.5,2.37,25.78,39.12
2019-12-23 22:00:00,53.5,2.15,27.55,19.98
2019-12-23 23:00:00,63.25,1.92,28.35,16.92
2019-12-24 00:00:00,58.0,1.72,29.7,15.88
2019-12-24 01:00:00,47.5,1.56,34.2,9.67
2019-12-24 02:00:00,40.5,1.66,70.8,7.38
2019-12-24 03:00:00,34.25,1.76,40.02,6.93
2019-12-24 04:00:00,39.0,1.46,27.1,8.67
2019-12-24 05:00:00,39.0,1.46,27.1,8.67
2019-12-24 06:00:00,51.75,1.21,25.0,9.18
2019-12-24 07:00:00,51.0,1.38,26.6,10.05
2019-12-24 08:00:00,58.0,1.6,42.65,12.35
2019-12-24 09:00:00,52.75,1.5,60.62,26.7
2019-12-24 10:00:00,52.0,1.16,73.1,24.28
2019-12-24 11:00:00,41.67,1.4,73.03,16.7
2019-12-24 12:00:00,39.0,1.48,66.7,135.77
2019-12-24 13:00:00,25.33,1.48,37.37,49.67
2019-12-24 14:00:00,30.0,1.18,13.93,85.83
2019-12-24 15:00:00,30.0,1.18,13.93,85.83
2019-12-24 16:00:00,30.0,1.18,13.93,85.83
2019-12-24 17:00:00,30.0,1.18,13.93,85.83
2019-12-24 18:00:00,56.0,4.1,39.27,55.52
2019-12-24 19:00:00,67.25,4.23,32.77,45.98
2019-12-24 20:00:00,97.25,2.7,26.82,34.78
2019-12-24 21:00:00,80.0,2.77,24.35,30.28
2019-12-24 22:00:00,63.25,2.34,23.25,20.45
2019-12-24 23:00:00,67.0,2.04,25.7,13.65
2019-12-25 00:00:00,70.0,1.62,26.57,10.05
2019-12-25 01:00:00,35.0,1.49,29.5,6.35
2019-12-25 02:00:00,29.5,1.42,62.55,5.28
2019-12-25 03:00:00,23.0,1.46,30.0,5.27
2019-12-25 04:00:00,43.0,1.42,28.12,4.95
2019-12-25 05:00:00,32.0,1.47,24.75,4.95
2019-12-25 06:00:00,32.0,1.51,22.57,5.73
2019-12-25 07:00:00,59.0,1.78,29.18,9.8
2019-12-25 08:00:00,59.0,1.49,43.4,9.72
2019-12-25 09:00:00,45.0,1.0,61.6,11.27
2019-12-25 10:00:00,45.0,0.82,64.9,10.05
2019-12-25 11:00:00,31.0,1.13,65.93,11.1
2019-12-25 12:00:00,31.0,1.33,67.57,99.05
2019-12-25 13:00:00,31.0,1.33,66.6,9.38
2019-12-25 14:00:00,27.0,1.42,64.03,9.57
2019-12-25 15:00:00,18.67,1.44,64.0,9.8
2019-12-25 16:00:00,19.5,1.4,62.8,12.7
2019-12-25 17:00:00,8.25,1.58,57.62,17.1
2019-12-25 18:00:00,41.33,1.91,55.0,20.47
2019-12-25 19:00:00,58.0,2.15,44.62,29.6
2019-12-25 20:00:00,58.0,2.15,44.62,29.6
2019-12-25 21:00:00,6.0,2.13,39.2,25.45
2019-12-25 22:00:00,24.0,1.97,41.93,19.97
2019-12-25 23:00:00,20.0,1.74,47.05,10.02
2019-12-26 00:00:00,20.0,1.68,37.97,7.37
2019-12-26 01:00:00,22.5,1.56,36.8,4.53
2019-12-26 02:00:00,22.5,1.56,36.8,4.53
2019-12-26 03:00:00,23.0,1.36,36.57,3.97
2019-12-26 04:00:00,23.0,1.36,36.57,3.97
2019-12-26 05:00:00,0.75,1.13,30.33,3.55
2019-12-26 06:00:00,0.75,1.13,30.33,3.55
2019-12-26 07:00:00,0.75,1.13,30.33,3.55
2019-12-26 08:00:00,0.75,1.13,30.33,3.55
2019-12-26 09:00:00,0.75,1.13,30.33,3.55
2019-12-26 10:00:00,0.75,1.13,30.33,3.55
2019-12-26 11:00:00,0.75,1.13,30.33,3.55
2019-12-26 12:00:00,0.75,1.13,30.33,3.55
2019-12-26 13:00:00,0.75,1.13,30.33,3.55
2019-12-26 14:00:00,0.75,1.13,30.33,3.55
2019-12-26 15:00:00,0.75,1.64,56.5,15.65
2019-12-26 16:00:00,0.75,1.64,56.5,15.65
2019-12-26 17:00:00,12.75,1.74,55.3,16.77
2019-12-26 18:00:00,6.0,1.9,47.2,22.77
2019-12-26 19:00:00,18.0,2.07,45.25,24.0
2019-12-26 20:00:00,4.25,2.01,46.12,19.75
2019-12-26 21:00:00,17.0,1.96,51.9,10.07
2019-12-26 22:00:00,16.75,2.02,45.1,7.92
2019-12-26 23:00:00,10.67,2.47,31.0,11.63
2019-12-27 00:00:00,10.67,2.47,31.0,11.63
2019-12-27 01:00:00,40.0,2.57,24.1,8.72
2019-12-27 02:00:00,40.0,2.52,62.8,4.9
2019-12-27 03:00:00,19.0,2.32,34.1,4.35
2019-12-27 04:00:00,19.0,1.9,27.6,4.23
2019-12-27 05:00:00,19.0,1.9,27.6,4.23
2019-12-27 06:00:00,19.0,1.9,27.6,4.23
2019-12-27 07:00:00,19.0,1.9,27.6,4.23
2019-12-27 08:00:00,19.0,1.9,27.6,4.23
2019-12-27 09:00:00,4.75,2.13,52.08,14.35
2019-12-27 10:00:00,19.0,0.81,62.43,14.9
2019-12-27 11:00:00,12.0,1.05,10.7,57.43
2019-12-27 12:00:00,8.0,1.42,20.0,157.47
2019-12-27 13:00:00,7.25,1.5,27.82,44.3
2019-12-27 14:00:00,29.0,1.51,21.9,59.67
2019-12-27 15:00:00,13.0,1.46,23.1,50.53
2019-12-27 16:00:00,12.67,1.51,25.47,46.1
2019-12-27 17:00:00,9.0,1.48,29.73,25.62
2019-12-27 18:00:00,9.0,1.48,29.73,25.62
2019-12-27 19:00:00,49.0,1.94,20.27,83.5
2019-12-27 20:00:00,49.0,1.94,20.27,83.5
2019-12-27 21:00:00,49.0,1.94,20.27,83.5
2019-12-27 22:00:00,49.0,1.94,20.27,83.5
2019-12-27 23:00:00,12.33,1.71,23.97,25.47
2019-12-28 00:00:00,35.0,1.79,19.6,26.87
2019-12-28 01:00:00,31.0,1.77,20.68,26.03
2019-12-28 02:00:00,27.0,1.6,60.23,21.27
2019-12-28 03:00:00,23.75,1.54,27.15,22.83
2019-12-28 04:00:00,16.67,1.28,20.23,29.0
2019-12-28 05:00:00,22.0,1.23,16.3,27.93
2019-12-28 06:00:00,7.0,1.61,13.88,25.93
2019-12-28 07:00:00,7.0,1.48,14.6,31.4
2019-12-28 08:00:00,7.0,1.48,14.6,31.4
2019-12-28 09:00:00,7.0,1.48,14.6,31.4
2019-12-28 10:00:00,7.0,1.48,14.6,31.4
2019-12-28 11:00:00,7.0,1.48,14.6,31.4
2019-12-28 12:00:00,48.0,1.07,53.38,99.77
2019-12-28 13:00:00,48.0,0.96,51.9,22.48
2019-12-28 14:00:00,24.0,1.21,59.38,18.08
2019-12-28 15:00:00,18.0,1.09,66.23,16.52
2019-12-28 16:00:00,7.0,1.37,61.52,19.08
2019-12-28 17:00:00,32.25,1.68,54.9,29.62
2019-12-28 18:00:00,48.0,2.29,37.85,54.25
2019-12-28 19:00:00,56.0,2.03,39.67,29.45
2019-12-28 20:00:00,60.75,2.58,34.12,24.33
2019-12-28 21:00:00,73.67,2.6,33.07,22.13
2019-12-28 22:00:00,51.5,2.73,32.65,19.4
2019-12-28 23:00:00,47.0,3.35,24.75,34.8
2019-12-29 00:00:00,88.25,2.9,21.4,35.67
2019-12-29 01:00:00,83.0,2.58,23.7,16.62
2019-12-29 02:00:00,67.0,2.26,71.03,10.03
2019-12-29 03:00:00,51.5,2.09,32.78,9.35
2019-12-29 04:00:00,47.0,1.91,23.9,8.25
2019-12-29 05:00:00,47.0,1.87,22.1,7.9
2019-12-29 06:00:00,47.0,2.06,19.0,11.97
2019-12-29 07:00:00,51.0,2.21,21.2,15.3
2019-12-29 08:00:00,54.75,2.05,36.9,13.0
2019-12-29 09:00:00,62.0,1.9,58.1,19.25
2019-12-29 10:00:00,45.0,1.13,65.53,8.33
2019-12-29 11:00:00,28.25,1.6,69.4,12.45
2019-12-29 12:00:00,19.75,1.81,63.53,107.22
2019-12-29 13:00:00,11.0,1.77,69.83,11.35
2019-12-29 14:00:00,19.67,1.83,76.83,14.3
2019-12-29 15:00:00,27.75,1.96,73.85,12.6
2019-12-29 16:00:00,18.0,1.88,69.1,15.5
2019-12-29 17:00:00,18.0,1.97,65.45,15.88
2019-12-29 18:00:00,22.25,2.34,52.25,28.88
2019-12-29 19:00:00,40.75,3.02,37.08,45.45
2019-12-29 20:00:00,53.67,3.02,27.1,34.2
2019-12-29 21:00:00,50.25,3.15,25.3,25.85
2019-12-29 22:00:00,79.33,3.57,21.27,32.73
2019-12-29 23:00:00,104.0,3.11,22.3,24.2
2019-12-30 00:00:00,93.25,2.67,23.12,16.75
2019-12-30 01:00:00,80.0,2.63,22.6,13.4
2019-12-30 02:00:00,78.75,2.37,59.25,9.93
2019-12-30 03:00:00,78.75,2.37,59.25,9.93
2019-12-30 04:00:00,78.75,2.37,59.25,9.93
2019-12-30 05:00:00,78.75,2.37,59.25,9.93
2019-12-30 06:00:00,39.5,2.13,25.3,10.42
2019-12-30 07:00:00,50.5,2.26,25.15,14.7
2019-12-30 08:00:00,50.5,2.26,25.15,14.7
2019-12-30 09:00:00,61.5,2.0,64.67,17.73
2019-12-30 10:00:00,48.5,0.78,66.97,24.45
2019-12-30 11:00:00,41.25,1.64,71.88,23.3
2019-12-30 12:00:00,39.5,1.48,62.1,114.95
2019-12-30 13:00:00,39.5,1.48,62.1,114.95
2019-12-30 14:00:00,39.5,1.48,62.1,114.95
2019-12-30 15:00:00,39.5,1.48,62.1,114.95
2019-12-30 16:00:00,24.0,1.29,54.48,16.4
2019-12-30 17:00:00,19.5,1.53,50.65,27.55
2019-12-30 18:00:00,19.5,1.53,50.65,27.55
2019-12-30 19:00:00,19.5,1.53,50.65,27.55
2019-12-30 20:00:00,19.5,1.53,50.65,27.55
2019-12-30 21:00:00,19.5,1.53,50.65,27.55
2019-12-30 22:00:00,19.5,1.53,50.65,27.55
2019-12-30 23:00:00,19.5,1.53,50.65,27.55
2019-12-31 00:00:00,40.5,1.34,31.25,9.82
2019-12-31 01:00:00,40.5,1.34,31.25,9.82
2019-12-31 02:00:00,26.5,1.25,63.7,6.8
2019-12-31 03:00:00,26.5,1.25,63.7,6.8
2019-12-31 04:00:00,26.5,1.25,63.7,6.8
2019-12-31 05:00:00,23.0,1.1,21.68,5.78
2019-12-31 06:00:00,23.0,1.19,19.62,8.47
2019-12-31 07:00:00,23.0,1.19,19.62,8.47
2019-12-31 08:00:00,23.0,1.19,19.62,8.47
2019-12-31 09:00:00,23.0,1.19,19.62,8.47
2019-12-31 10:00:00,23.0,1.19,19.62,8.47
2019-12-31 11:00:00,23.0,1.19,19.62,8.47
2019-12-31 12:00:00,23.0,1.19,19.62,8.47
2019-12-31 13:00:00,23.0,1.19,19.62,8.47
2019-12-31 14:00:00,23.0,1.19,19.62,8.47
2019-12-31 15:00:00,23.0,1.19,19.62,8.47
2019-12-31 16:00:00,23.0,1.19,19.62,8.47
2019-12-31 17:00:00,23.0,1.19,19.62,8.47
2019-12-31 18:00:00,23.0,1.19,19.62,8.47
2019-12-31 19:00:00,23.0,1.19,19.62,8.47
2019-12-31 20:00:00,48.0,2.24,32.58,51.92
2019-12-31 21:00:00,48.0,2.24,32.58,51.92
2019-12-31 22:00:00,48.0,2.24,32.58,51.92
2019-12-31 23:00:00,48.0,2.24,32.58,51.92
2020-01-01 00:00:00,48.0,2.24,32.58,51.92
2020-01-01 01:00:00,48.0,2.24,32.58,51.92
2020-01-01 02:00:00,48.0,2.24,32.58,51.92
2020-01-01 03:00:00,48.0,2.24,32.58,51.92
2020-01-01 04:00:00,48.0,2.24,32.58,51.92
2020-01-01 05:00:00,48.0,2.24,32.58,51.92
2020-01-01 06:00:00,48.0,2.24,32.58,51.92
2020-01-01 07:00:00,48.0,2.24,32.58,51.92
2020-01-01 08:00:00,48.0,2.24,32.58,51.92
2020-01-01 09:00:00,48.0,2.24,32.58,51.92
2020-01-01 10:00:00,48.0,2.24,32.58,51.92
2020-01-01 11:00:00,48.0,2.24,32.58,51.92
2020-01-01 12:00:00,48.0,2.24,32.58,51.92
2020-01-01 13:00:00,48.0,2.24,32.58,51.92
2020-01-01 14:00:00,48.0,2.24,32.58,51.92
2020-01-01 15:00:00,48.0,2.24,32.58,51.92
2020-01-01 16:00:00,48.0,2.24,32.58,51.92
2020-01-01 17:00:00,48.0,2.24,32.58,51.92
2020-01-01 18:00:00,48.0,2.24,32.58,51.92
2020-01-01 19:00:00,48.0,2.24,32.58,51.92
2020-01-01 20:00:00,48.0,2.24,32.58,51.92
2020-01-01 21:00:00,48.0,2.24,32.58,51.92
2020-01-01 22:00:00,48.0,2.24,32.58,51.92
2020-01-01 23:00:00,48.0,2.24,32.58,51.92
2020-01-02 00:00:00,48.0,2.24,32.58,51.92
2020-01-02 01:00:00,48.0,2.24,32.58,51.92
2020-01-02 02:00:00,48.0,2.24,32.58,51.92
2020-01-02 03:00:00,34.0,1.11,28.27,7.53
2020-01-02 04:00:00,34.0,1.11,28.27,7.53
2020-01-02 05:00:00,34.0,1.11,28.27,7.53
2020-01-02 06:00:00,34.0,1.11,28.27,7.53
2020-01-02 07:00:00,51.75,1.22,22.5,10.05
2020-01-02 08:00:00,51.75,1.22,22.5,10.05
2020-01-02 09:00:00,51.75,1.22,22.5,10.05
2020-01-02 10:00:00,34.75,0.88,55.55,12.17
2020-01-02 11:00:00,13.0,0.7,52.5,16.0
2020-01-02 12:00:00,24.0,0.49,55.85,103.72
2020-01-02 13:00:00,24.0,0.49,55.85,103.72
2020-01-02 14:00:00,24.0,0.49,55.85,103.72
2020-01-02 15:00:00,24.0,0.49,55.85,103.72
2020-01-02 16:00:00,24.0,0.49,55.85,103.72
2020-01-02 17:00:00,24.0,0.49,55.85,103.72
2020-01-02 18:00:00,24.0,0.49,55.85,103.72
2020-01-02 19:00:00,24.0,0.49,55.85,103.72
2020-01-02 20:00:00,24.0,0.49,55.85,103.72
2020-01-02 21:00:00,24.0,0.49,55.85,103.72
2020-01-02 22:00:00,24.0,0.49,55.85,103.72
2020-01-02 23:00:00,24.0,0.49,55.85,103.72
2020-01-03 00:00:00,24.0,0.49,55.85,103.72
2020-01-03 01:00:00,24.0,0.49,55.85,103.72
2020-01-03 02:00:00,24.0,0.49,55.85,103.72
2020-01-03 03:00:00,24.0,0.49,55.85,103.72
2020-01-03 04:00:00,24.0,0.49,55.85,103.72
2020-01-03 05:00:00,24.0,0.49,55.85,103.72
2020-01-03 06:00:00,24.0,0.49,55.85,103.72
2020-01-03 07:00:00,24.0,0.49,55.85,103.72
2020-01-03 08:00:00,24.0,0.49,55.85,103.72
2020-01-03 09:00:00,24.0,0.49,55.85,103.72
2020-01-03 10:00:00,24.0,0.49,55.85,103.72
2020-01-03 11:00:00,24.0,0.49,55.85,103.72
2020-01-03 12:00:00,24.0,0.49,55.85,103.72
2020-01-03 13:00:00,24.0,0.49,55.85,103.72
2020-01-03 14:00:00,24.0,0.49,55.85,103.72
2020-01-03 15:00:00,24.0,0.49,55.85,103.72
2020-01-03 16:00:00,24.0,0.49,55.85,103.72
2020-01-03 17:00:00,24.0,0.49,55.85,103.72
2020-01-03 18:00:00,24.0,0.49,55.85,103.72
2020-01-03 19:00:00,24.0,0.49,55.85,103.72
2020-01-03 20:00:00,24.0,0.49,55.85,103.72
2020-01-03 21:00:00,24.0,0.49,55.85,103.72
2020-01-03 22:00:00,24.0,0.49,55.85,103.72
2020-01-03 23:00:00,24.0,0.49,55.85,103.72
2020-01-04 00:00:00,24.0,0.49,55.85,103.72
2020-01-04 01:00:00,23.75,0.64,47.35,4.15
2020-01-04 02:00:00,21.5,0.66,70.83,3.65
2020-01-04 03:00:00,25.33,0.64,25.3,4.23
2020-01-04 04:00:00,25.33,0.64,25.3,4.23
2020-01-04 05:00:00,27.75,0.74,25.4,4.98
2020-01-04 06:00:00,27.75,0.74,25.4,4.98
2020-01-04 07:00:00,27.75,0.74,25.4,4.98
2020-01-04 08:00:00,27.75,0.74,25.4,4.98
2020-01-04 09:00:00,46.25,0.63,57.62,8.12
2020-01-04 10:00:00,43.5,0.65,38.0,38.12
2020-01-04 11:00:00,32.75,1.12,88.75,23.25
2020-01-04 12:00:00,61.75,1.19,78.85,110.3
2020-01-04 13:00:00,59.25,1.04,69.25,17.12
2020-01-04 14:00:00,27.0,1.01,74.2,16.6
2020-01-04 15:00:00,42.0,1.19,70.8,19.88
2020-01-04 16:00:00,36.0,1.06,66.4,18.43
2020-01-04 17:00:00,36.0,1.06,66.4,18.43
2020-01-04 18:00:00,36.0,1.06,66.4,18.43
2020-01-04 19:00:00,36.0,1.06,66.4,18.43
2020-01-04 20:00:00,36.0,1.06,66.4,18.43
2020-01-04 21:00:00,36.0,1.06,66.4,18.43
2020-01-04 22:00:00,36.0,1.06,66.4,18.43
2020-01-04 23:00:00,36.0,1.06,66.4,18.43
2020-01-05 00:00:00,36.0,1.06,66.4,18.43
2020-01-05 01:00:00,36.0,1.06,66.4,18.43
2020-01-05 02:00:00,36.0,1.06,66.4,18.43
2020-01-05 03:00:00,36.0,1.06,66.4,18.43
2020-01-05 04:00:00,36.0,1.06,66.4,18.43
2020-01-05 05:00:00,36.0,1.06,66.4,18.43
2020-01-05 06:00:00,36.0,1.06,66.4,18.43
2020-01-05 07:00:00,36.0,1.06,66.4,18.43
2020-01-05 08:00:00,36.0,1.06,66.4,18.43
2020-01-05 09:00:00,36.0,1.06,66.4,18.43
2020-01-05 10:00:00,36.0,1.06,66.4,18.43
2020-01-05 11:00:00,24.75,0.73,71.58,14.78
2020-01-05 12:00:00,33.5,0.86,51.42,106.17
2020-01-05 13:00:00,19.5,0.81,48.92,10.9
2020-01-05 14:00:00,22.67,0.78,55.97,10.27
2020-01-05 15:00:00,17.75,0.87,58.55,10.52
2020-01-05 16:00:00,30.75,0.71,64.32,10.83
2020-01-05 17:00:00,36.5,0.81,66.85,15.07
2020-01-05 18:00:00,39.33,0.93,56.17,18.57
2020-01-05 19:00:00,48.75,1.22,43.98,29.1
2020-01-05 20:00:00,63.5,1.31,36.78,29.05
2020-01-05 21:00:00,50.75,1.41,25.7,22.55
2020-01-05 22:00:00,65.67,1.48,23.93,20.5
2020-01-05 23:00:00,70.0,1.2,27.28,15.02
2020-01-06 00:00:00,67.5,1.1,28.2,10.45
2020-01-06 01:00:00,79.75,1.11,22.78,12.88
2020-01-06 02:00:00,43.5,1.1,46.58,13.0
2020-01-06 03:00:00,11.75,0.93,7.35,9.93
2020-01-06 04:00:00,50.0,1.0,12.78,11.12
2020-01-06 05:00:00,61.0,0.99,18.88,7.2
2020-01-06 06:00:00,54.5,1.14,20.18,11.85
2020-01-06 07:00:00,17.0,1.34,16.8,18.47
2020-01-06 08:00:00,66.25,1.19,32.27,15.18
2020-01-06 09:00:00,34.5,1.04,46.2,22.8
2020-01-06 10:00:00,32.25,0.73,53.08,24.75
2020-01-06 11:00:00,21.0,0.9,70.4,16.83
2020-01-06 12:00:00,38.0,0.89,56.08,107.05
2020-01-06 13:00:00,14.0,0.92,59.78,15.52
2020-01-06 14:00:00,10.5,0.88,63.95,17.25
2020-01-06 15:00:00,3.0,0.84,55.73,18.6
2020-01-06 16:00:00,9.0,0.89,53.02,19.95
2020-01-06 17:00:00,7.5,1.08,50.78,24.5
2020-01-06 18:00:00,33.5,1.44,41.62,42.12
2020-01-06 19:00:00,38.33,1.54,29.8,49.3
2020-01-06 20:00:00,36.75,1.6,22.27,48.38
2020-01-06 21:00:00,58.0,1.54,19.55,36.55
2020-01-06 22:00:00,25.5,1.44,20.58,22.12
2020-01-06 23:00:00,25.5,1.44,20.58,22.12
2020-01-07 00:00:00,54.0,1.52,19.3,22.88
2020-01-07 01:00:00,60.25,1.3,21.63,16.2
2020-01-07 02:00:00,56.75,1.01,54.22,10.6
2020-01-07 03:00:00,44.0,0.84,19.5,9.05
2020-01-07 04:00:00,24.0,0.74,18.18,7.45
2020-01-07 05:00:00,24.0,0.85,19.6,6.95
2020-01-07 06:00:00,39.0,1.05,19.5,11.85
2020-01-07 07:00:00,41.25,1.28,21.32,21.32
2020-01-07 08:00:00,44.75,1.13,29.23,24.77
2020-01-07 09:00:00,36.75,0.79,46.23,18.85
2020-01-07 10:00:00,36.5,0.36,59.5,9.2
2020-01-07 11:00:00,26.25,0.44,61.5,10.72
2020-01-07 12:00:00,39.5,0.99,47.2,122.78
2020-01-07 13:00:00,17.25,0.89,47.12,22.52
2020-01-07 14:00:00,2.75,0.86,59.75,17.18
2020-01-07 15:00:00,10.5,0.94,41.97,39.25
2020-01-07 16:00:00,11.0,0.91,54.58,23.18
2020-01-07 17:00:00,12.75,1.13,52.55,30.55
2020-01-07 18:00:00,10.0,1.43,39.55,39.85
2020-01-07 19:00:00,33.75,1.67,31.95,45.52
2020-01-07 20:00:00,20.33,2.0,24.53,65.57
2020-01-07 21:00:00,28.75,1.45,21.28,29.3
2020-01-07 22:00:00,27.0,1.77,15.13,33.7
2020-01-07 23:00:00,37.0,1.63,21.87,25.5
2020-01-08 00:00:00,19.5,1.34,21.92,15.88
2020-01-08 01:00:00,19.5,1.34,21.92,15.88
2020-01-08 02:00:00,19.5,1.34,21.92,15.88
2020-01-08 03:00:00,19.5,1.34,21.92,15.88
2020-01-08 04:00:00,19.5,1.34,21.92,15.88
2020-01-08 05:00:00,19.5,1.34,21.92,15.88
2020-01-08 06:00:00,19.5,1.34,21.92,15.88
2020-01-08 07:00:00,19.5,1.34,21.92,15.88
2020-01-08 08:00:00,19.5,1.34,21.92,15.88
2020-01-08 09:00:00,19.5,1.34,21.92,15.88
2020-01-08 10:00:00,19.5,1.34,21.92,15.88
2020-01-08 11:00:00,6.0,0.44,54.65,8.07
2020-01-08 12:00:00,6.0,0.44,54.65,8.07
2020-01-08 13:00:00,14.5,0.5,52.1,4.93
2020-01-08 14:00:00,4.0,0.45,49.85,5.0
2020-01-08 15:00:00,4.0,0.45,49.85,5.0
2020-01-08 16:00:00,4.0,0.45,49.85,5.0
2020-01-08 17:00:00,4.0,0.45,49.85,5.0
2020-01-08 18:00:00,4.0,0.45,49.85,5.0
2020-01-08 19:00:00,11.33,1.29,36.47,19.43
2020-01-08 20:00:00,28.75,1.31,26.6,14.9
2020-01-08 21:00:00,18.75,1.7,17.88,24.65
2020-01-08 22:00:00,36.0,1.6,19.62,17.15
2020-01-08 23:00:00,41.75,1.31,22.88,12.5
2020-01-09 00:00:00,56.5,0.76,28.25,7.03
2020-01-09 01:00:00,44.5,0.71,25.97,6.97
2020-01-09 02:00:00,35.67,0.76,67.27,5.23
2020-01-09 03:00:00,45.0,0.72,23.07,6.43
2020-01-09 04:00:00,41.25,0.74,22.88,5.22
2020-01-09 05:00:00,30.0,0.75,22.38,5.38
2020-01-09 06:00:00,27.0,0.81,21.25,6.75
2020-01-09 07:00:00,34.0,0.91,20.85,10.38
2020-01-09 08:00:00,48.0,0.75,35.23,10.87
2020-01-09 09:00:00,34.5,0.66,53.32,13.68
2020-01-09 10:00:00,32.25,0.62,61.73,21.9
2020-01-09 11:00:00,21.0,0.74,62.75,15.85
2020-01-09 12:00:00,20.75,0.85,59.98,105.9
2020-01-09 13:00:00,20.0,0.87,58.93,16.33
2020-01-09 14:00:00,4.5,0.79,59.77,16.35
2020-01-09 15:00:00,18.0,0.79,58.52,16.77
2020-01-09 16:00:00,11.0,1.03,56.15,22.62
2020-01-09 17:00:00,12.75,1.15,53.58,25.53
2020-01-09 18:00:00,21.75,1.76,40.27,49.12
2020-01-09 19:00:00,30.5,1.54,40.73,32.47
2020-01-09 20:00:00,29.0,1.75,33.1,47.1
2020-01-09 21:00:00,29.0,1.75,33.1,47.1
2020-01-09 22:00:00,29.0,1.75,33.1,47.1
2020-01-09 23:00:00,55.5,1.41,21.35,20.1
2020-01-10 00:00:00,55.5,1.41,21.35,20.1
2020-01-10 01:00:00,55.5,1.41,21.35,20.1
2020-01-10 02:00:00,55.5,1.41,21.35,20.1
2020-01-10 03:00:00,55.5,1.41,21.35,20.1
2020-01-10 04:00:00,55.5,1.41,21.35,20.1
2020-01-10 05:00:00,55.5,1.41,21.35,20.1
2020-01-10 06:00:00,55.5,1.41,21.35,20.1
2020-01-10 07:00:00,55.5,1.41,21.35,20.1
2020-01-10 08:00:00,38.5,1.17,31.2,22.25
2020-01-10 09:00:00,48.25,0.55,53.92,11.48
2020-01-10 10:00:00,37.0,0.54,14.88,48.73
2020-01-10 11:00:00,37.0,0.54,14.88,48.73
2020-01-10 12:00:00,37.0,0.54,14.88,48.73
2020-01-10 13:00:00,37.0,0.54,14.88,48.73
2020-01-10 14:00:00,37.0,0.54,14.88,48.73
2020-01-10 15:00:00,37.0,0.54,14.88,48.73
2020-01-10 16:00:00,37.0,0.54,14.88,48.73
2020-01-10 17:00:00,37.0,0.54,14.88,48.73
2020-01-10 18:00:00,43.0,1.14,45.6,28.12
2020-01-10 19:00:00,41.25,1.56,37.98,44.2
2020-01-10 20:00:00,60.25,1.88,24.35,44.88
2020-01-10 21:00:00,54.67,1.34,23.53,23.2
2020-01-10 22:00:00,60.5,1.18,31.15,19.55
2020-01-10 23:00:00,62.0,1.57,21.23,21.77
2020-01-11 00:00:00,61.0,1.2,28.5,13.2
2020-01-11 01:00:00,61.0,1.2,28.5,13.2
